,can,score,time
580,c1(Cl)c(Oc2cc3c(cc2)c(C(=O)O)n1CC(=O)O)cnc3,,
581,c1c(Oc2ccc(C(O)=O)cc2)cc(Cl)cc1-c1ccccc1,,
582,CNc1cccc(F)c1CN1C2CC(CC2)Cc2ccccc21,,
583,CC1(c2cc(C(=O)NC)c3c(oc2-c2ccccc2)CS(=O)(=O)C3=O)c(F)Cc1,,
584,c1cc(NS(=O)(=O)c2cc(NC)ccc2)c(Br)cc1,,
585,C1(=O)N(C)C(C(=O)NC(C)(C)C)(CC(O)CN(C3CCOC2=O)Sc3cnc2)c1,,
586,c1(CN2C(=O)C(NC(N3CCOCC3)=O)Cc3ccc(C(=O)O)cc32)C(=O)C1,,
587,CCC(CNC(=O)C1Cc2cc(Br)ccc2S1)C(=O)O,,
588,FC(F)(F)CCC#CC(NS(CCc1sccc1)=CC1=NC=CC1)=CO,,
589,C1CCCC2C1CCC(C(O)=O)C2Cc1ccc(C)s1,,
590,c1(S(=O)(=O)Nc2cc(CC3CCCCC3)sn2)ccc1,,
591,N(C(c1ncccn1)CC(Cc1ccccc1)CC(=O)N1C[C@@H]n1)N,,
592,c1cc(-c2c(C3CC3)c3sc(C(O)=O)cc3n2CC(C)C)ccc1Cl,,
593,c1cc(Oc2ccc(CC(C(=O)O)NS(=O)(=O)C)cc2)ccc1Cl,,
594,c1c(F)cccc1S(N(CC(C)C)C)c1ccc(C(=O)O)s1,,
595,c1c2oc(-c3ccccc3)cc2c(OCC(=O)N)c(CC(=O)O)c1,,
596,c12c(N)c(Cl)c2ncccc2c1CN(c1ccc3c(c1)CSNO3)cc2,,
597,S(=O)(=O)c1c(C)cc(-c2c(NCc3cc(C)c(Cl)c(F)c3)cc2)c(=O)nc1,,
598,CN1C2(CCN(c3c(C4CC4)cc(C3)Br)C2=O)CCC1=C,,
599,C(CNS(=O)(C(=O)O)=O)c1scc(-c2ccc(Br)cc2)c1,,
600,FC(F)(F)c1cc(N)c(CC(CCC(=O)Nc2scnc2)=O)cc1,,
601,C1C(CN(S(=O)(=O)c2c(=O)ncc3cnc(C)sc23)CO)CCC1,,
602,c1cc(C)c(OC2CCN(c3c(C)cncc3)CC2)s1,,
603,c1cc(C)c2cc(C(N(C(NC)=O)C)=CC(O)CC)ccc2c1CCl,,
604,C1C2CCCCC2C(N)OC(C(CC)CC)C1(C)CC(O)=O,,
605,Brc1c(S(O)(=O)=O)c2c(cc1)cc(Cl)c(N)c2Cl,,
606,c12ccc(nc1N1CCC3(CC2)N(S2CCOCC2)C(=O)CC3)CC1=O,,
607,c1c(Br)ccc(NS(=O)(=O)c2cc(O)ccc2Cl)c1Br,,
608,O=C(O)C(Cc1ccccc1)OCc1ccccc1C1CC1,,
609,c1cc(-c2c(N)n(C)cc(Cl)c2=O)ccc1NC(=O)c1ccc[nH]1,,
610,c1cc(-c2cc3nc(C4CC4)c(CCO)cc3s2)ccc1C(O)C(F)(F)F,,
611,c1c(F)ccc(-c2c(C(O)=O)nccc2-c2c(NC)cccc2)c1Cl,,
612,c1ccc(-c2cn3c(=O)cc(Cl)c(C(=O)O)cc3n2)cc1Br,,
613,C1C2CCC(N(Cc3c(F)cccc3)C2=O)N1CC(=O)Nc1ccccc1Cl,,
614,c1(-c2c(Cl)c(CC(=O)C3CCCCC3)c(C(=O)O)s2)ccc1Cl,,
615,c1(-c2ccc(Cl)cn2)ccc1CN(CC(=O)NCC(O)=O)S(=O)(F)=O,,
616,CCC(C)(C)C(=O)NC(C)C(=O)N(C)Cc1cncc(Br)c1,,
617,C1CCC(C(NC(=O)c2c(=O)[nH]cc(C(F)(F)F)c2)CO)CC1,,
618,c1ccccc(CC(Nc2cccc(C(=O)NS(=O)(=O)NC)n2)C(C)C)cc1,,
619,c1cccc(Cn2c3c(ccc2(C(=O)O)CC(O)=NC(O)=O)O3)c1Br,,
620,c1c(C(C)=O)cc(CC(=O)Nc2ccc(F)c(C(=O)NC)c2)c2cccccc21F,,
621,O1CC(C(=O)NCCc2cccc(NC(C)(C)C)c2)Nc2ccccc21,,
622,Fc1ccc(-c2cc(N(CCO)C)cn(C)c2=O)cc1C(=O)Nc1ccccc(F)cc1,,
623,CN1c2c(cccc2)CC(NC(=O)c2ccccn2)S1(=O)=O,,
624,c1(N)=CcOcc2c(-c3ccccc3)c(Cl)nccc2C1=O,,
625,CC(C)c1cc2c(=O)[nH]c(-c3ccc[nH]c3=O)c(-c3ccccc3)c2n1C,,
626,c1(CS(NS(N)(=O)=O)C(NC1)C(C)NC(=O)N)=O,,
627,O=C(CC1(O)CCC(C)CC1)N1C(=O)CN(CC2=CCCCC2)CC1=O,,
628,CNc1c2cc(C3=NS(=O)(=O)c4c(=O)[nH]ccc4N3C(=O)NC)c2c1,,
629,c1cc(-c2c(C(F)(F)F)c3c(sc2=O)cc(C(=O)O)cc3O)c1Cl,,
630,c1cc(Cl)cc2c(-c3c(F)cccc3)c(C(=O)Nc3ccccc3)n(C)c12,,
631,Cc1[NH]c2c(C)c(-c3sc(C)c(C)c3C(CC)C(O)=O)cc(C)c2c1,,
632,c1cc(CC(C(O)C(Cc2ccccc2)NC2CC2)ncc(Cl)c1Cl)=O,,
633,Fc1ccc(-c2cc3c(c(-n4cc(C)c(C)n4)c2)cc3)cc1Cl,,
634,C1CCC2C1CC(C(=O)O)NC(c1c(=O)n(CCO)n1)=NS2(=O)=O,,
635,C1(C#CC2CCC(=O)N2)OC(=O)c2cc(O)c(Cl)cc21,,
636,OC(=O)C1CCN(c2cc(C(NC)=O)cc(-c3ccc(Cl)cc3)c2)CC1,,
637,N1ccc(CCC(=O)O)c2c(c1)c(C)cc(Cl)c2-c1ccccc1,,
638,C1CCCC(Oc2nc3ncc(C4CC4)nc3s2)C1NS(C)(=O)=O,,
639,c1(F)c(S(=O)(=O)Nc2c(=O)[nH]c3cccc(F)c3c2C(=O)O)cccc1,,
640,c1(C)Sc2cc(F)cc(CNC(=O)C3CCCCC3)c2ccc1,,
641,FC(F)(F)c1ccc2c(c1)c(-c1ccc[nH]c1=O)cc(=O)[nH]2,,
642,O=C1N(C2=CS(=O)(=O)c3cc(C4CC4)c(Cl)cc3N2)CC(O)=S1,,
643,c1cc(-c2c(C(O)=O)c3c(n2C)cc(C(=O)NC2CCC2)cc3)ccc1,,
644,c1(N2CCC3(C(=O)NCC3)S(=O)(=O)c3cc(F)ccc32)ccc1Br,,
645,O=C(O)c1cc(ccn1)C(=O)C(Cc1sccc1)NC(c1ccccc1)C(=O)N,,
646,c1cc2c(cc1C(NC(C)=O)=O)S(=O)(=O)N(CC(=O)O)C2=C1CC(Cl)cc1,,
647,O=C(NC(O)CN1CCOCC1)NC(Cc1ccccc1)C(=O)O,,
648,C[C@H]1cc(C(O)CNc2ccc(F)cc2)c(C(=O)NCCCC)c1,,
649,O1NCc2cccc(-c3sccc3C3CCCCC3)c21,,
650,c1cc(Oc2ccc(Cl)cc2F)ccc1/CC,,
651,c1cc(Br)ccc1CN1CCNCC1c1ccccc1,,
652,O1CC2CCCC(c3c(N(S(C)(=O)=O))CCCCC3)C2S1(=O)=O,,
653,c1(-c2ccc3c(c2)CS(=O)(=O)N=C3)ccc1Cl,,
654,c1cc(-c2cc(N(Cc3c(F)cccc3)C)c(C)s2)ccc(C(=O)O)s1,,
655,CCc1ccccc1C(NC(=O)C(C1CC1)S(=O)(=O)c1ccccc1)C(=O)C,,
656,c1cc(Oc2ccc(Br)cc2)c2c(c1)c(C(=O)O)sc2,,
657,c1(N2CC(O)CC2)ccc(S(=O)(=O)Oc2ccccc2)c[C@]c1,,
658,c1cc(c(Cl)c(F)c(C(NC(=O)OC2CC2)CC(C)C)c1)=O,,
659,c1ccc(CN2CC(C(=O)NC(C3CC3)C3CC3)=CC2=O)s1,,
660,N(S(=O)(=O)c1ccc(Br)cc1)c1c(C(OC)C)occ1,,
661,c1c(N)ccc2c(Cl)c(C3=CC(=O)N(CCO)C3)c(Cl)cc12,,
662,c1ccc2c(c1)N=C(C(O)=O)N2C3=NS(=O)(=O)c2ccccc23,,
663,O1CN(S(=O)(=O)c2c(F)ccc(C)c2)CC(C(C)C)C1,,
664,O=C1CCC(CCOC(=O)CO)N1CC(=O)N1CCCCCC1,,
665,c1c(S(=O)(=O)O)cccc1NS(=O)(=O)c1ccc(C)cc1O,,
666,c1(-c2c(Cl)c3ccccc3n2CC(O)C(C)C)ccc1C(O)=O,,
667,c1ccc2c(c1)N(c1ccc(C(=O)O)cn1)S(=O)(=O)C=C2Cl,,
668,c1c(C)c(F)ccc1S(c1c(C(=O)O)cccc1)#CC(O)=CCCCl,,
669,c1cc2c(cc1C(=O)N(Cc1ccc[nH]1)c1ccc(C)cc1)CCC2=O,,
670,c1c(-c2ccc3c(c2)NCC(C(C)(C)C)C3)c(C(=O)O)nC2cc(Cl)ncc2c1,,
671,c1c(N)cccc1Cn1ncc2c(Cl)ccc(F)c21,,
672,c1cc2c(cc1)c(C(=O)NC(c1ccccc1)C1CC1)ccc2,,
673,C1(S(=O)(=O)NCS(=O)(=O)c2ccccc2)C[C@](O)C(O)C1,,
674,C1CC1c1ccc(CC(NS(=O)(CC)=O)C(O)=O)s1,,
675,C12CCCCC1C(Cl)(C1=CN(Cc3ccc(Br)cc3)C2=O)c1,,
676,c1cc2c(c(C(=O)NC(C3CC3)C3CC3)c1)c(-c1ccccc1)c(C)NC2=O,,
677,O=C(OCC(=O)N(C)C(=O)C(O)c1sccc1)C1CCC2CCCC2C1,,
678,c1c2c(ccc1)N(c1c(F)cccc1)S(=O)(=O)CC2=O,,
679,c1c(S(=O)(=O)N2C[C@H](C)C[CH]c2=O)ccc(-c2ccccc2)c1,,
680,C1CCc2c(ccc(F)c2CNC(=O)Nc2cc3scc(N)c3cc2)C1,,
681,C(=O)C1(C)C(F)(F)c2ccc(C3=Nc4c(N)cccc4SC3)cc2S1,,
682,O=C(O)c1scc(-c2c(-c3cc(N)ncc3)c3cc(F)ccc3n2C)c1,,
683,C1CC1c1cc(NS(=O)(=O)c2ccc(CCO)s2)c(C(=O)O)s1,,
684,c1cccc(C(NC(=O)N2CCOCC2)C(O)=O)c1Br,,
685,C12CC(CCN(c3c(F)cccc3)C2=O)N=CC1CC(O)=O,,
686,c1cc(Oc2ccc(NC(C)(C)C)cc2)c2c(c1)c(CC)ncc2,,
687,C1C2CCCCC2CC(C(C(=O)NS(=O)(=O)C)N)C1C1CC1,,
688,S1CC1c1occ(C2=CS(=O)(=O)c3cc(F)c(CN)cc32)c1,,
689,N(CC(NC(C(NC(Cc1ccccccc1)CC(C)(C)C1COCC1CC(C)C)=O)OCC)O),,
690,N(C(=O)C1OC(=O)c2ccc(C)cc21)c1ccc(F)cc1Cl,,
691,c1c(F)ccc(C(NC(=O)OC2c3c(cc(CNS(CC4CC4)o3)C2)C)C)c1,,
692,Cc1cc(ccc1F)Nc1c(F)cccc1C(=O)OCc1ccc(cc1)O,,
693,O1C(=O)OCC(=O)NCCNC(C(F)(F)F)CCc2cscc21,,
694,c1c(C)cccc1S(N(CC(C)C)C(=O)c2ccc[nH]c2=O)c1ccccc1,,
695,N(C(=O)c1cc(-c2ccccc2)sc1C(C)C)C(=O)NC(=O)NCc1ccccc1,,
696,c1ccc2ccc(NC(C[C@](O)=O)(C)C)c(CCc3ccccc3)c2c1Cl,,
697,c1ccc2c(-c3ccc(C(O)=O)cc3)n(Cc3ccn(C)c3)c(NC)c2c1Cl,,
698,c1cc(C)ccc1CN1c2ccccc2CCC(C(=O)O)C1CCC(=O)O,,
699,O=C(O)c1cccc(c1)Oc1ccc(-c2ccccc2)nccc1CC(O)=O,,
700,c1(-c2c(C3CCCCC3)scc2-c2c(Cl)ccc(C)n2)c(C(O)=O)N1,,
701,c1c2c(ccc1-c1cc3cccc(O)c3n(CCO)c1=O)c(Cl)ccc2,,
702,c1c(Oc2cccc(C(CCCCC)N(S(=O)(C)F)N(=O)=O)c2)ccc(=O)cc1,,
703,c1(CN2[C@@H](C(N)=O)C2)c(CN2[nH](CO)COC2)cc1,,
704,c1(Sc2c(F)cccc2)ccc1C(F)(F)F,,
705,Fc1cc(Cl)cc2oc(-c3c(Cl)cncc3)c(C(=O)O)c12,,
706,c1cc(NC(=O)NC(CO)=O)c(F)cc1F,,
707,N1(c2c(C)cc(NC(=O)C3CCCCC3)cc2)S(=O)(=O)c2sccc21,,
708,c1c(NC(=O)C(C(O)CCC)=O)c2c(ccc(C(=O)NC)c2)S(=O)(CO)nc1,,
709,c1c2oc(NCc3cc(C)c(F)cc3)c(n(Cc3ccc(F)c(F)c3)c1)n2,,
710,c1(CN2C(=O)C(C)(C)CC3(CCCCC3)C2)c(C(=O)O)s1,,
711,C1CCC2(CCCC(=O)N2c2c(O)cccc2)C1,,
712,N1(c2ccccc2O)CC2(CCC(=O)N2)CC1C1CC2CCC1C2=O,,
713,c1cc(F)c(-c2c(C(=O)O)c3c(n2CS(=O)(=O)c3ccccc3)c1)c3,,
714,c1cc(F)c2c(c1)nc(C(CC(Cc1ccccc1)N1CCOCC1)cc(N)c2)=O,,
715,C1Cc2c(cccc2CN(Cc2ncccc2)c2c(C)c(C(=O)O)sc2)S1,,
716,C1[C@H](CC2=Cc3cc(F)cc(F)c3S2)c(=O)[C@H]1,,
717,C12CC(CC(C(=O)O)(Cl)CC2)(C(F)(F)F)CCCC1,,
718,S1(=O)(=O)N=C(c2cc(C(NC)=O)ccc2F)c(Cl)C1,,
719,O=S1(=O)CCC(C(NC2COCC2)N2C[C@](C)C2)C1,,
720,C1C(O)(CN)C(C(C2=CSCOC2)CC2CCCC2)C(O)CCCC1,,
721,C(c1cc(CN2C(=O)COc3ccccc32)sc1CC(C)C)=N,,
722,C1CC1c1cc(NS(=O)(=O)c2ccc(F)c(Cl)c2)ccn1,,
723,C1CCC1C(C(=O)Nc1cc(F)c(NC(F)(F)F)cc1)O,,
724,C1CN(c2sc3c(c2)cc(C(NC)=O)CNC3)C[C@H]1,,
725,c1cc2c(cc1)NC(=O)OC(Cc1ccc(NC)c(N)c1)NC2=O,,
726,c1cc(F)ccc1CNc1c(C2CC2)c(-c2ccc(C)cc2)sc1,,
727,c1cc(C(O)=C(C)C(N2CCC3(C(=O)NC)CCCC3)CN2)ccn1,,
728,CS(=O)(=O)N(CC(NC(=O)OC1COCCC1)C1CCCC1)SO,,
729,C[C@H]1cccc1NC(c1ccccc1)C(F)(F)F,,
730,N1C(c2nocc2CNC(c2ccccc2)Cc2cccc(Cl)c2)CCC1,,
731,c1(Cn2c3c(c(=O)[nH]c2=O)ccc1)OCC(Cl)C3,,
732,C1OCc2cc(-c3cc(NCCO)ncc3)c(C3CC3)c(C3CC3)c21,,
733,C12C(C(Nc3cccc(C(O)=O)c3)N(CC(C)C)CC2CCO)NC1=O,,
734,OC(Cc1ccc(F)cc1)CN1CCN(c2ccc(F)cc2)C(=O)C1=O,,
735,N1(c2cc(Cl)cc(NC)c2)(=O)Cc2nccc(=O)n21,,
736,C1C2C(CC(Oc3c(=O)[nH]cc(S(=O)(=O)CCN)c3)NCC2)=CC1Cl,,
737,O=C(OC)Nc1ccccc1-c1cccc(C)c1NS(c1ccccc1)CO,,
738,c1cc2occ(F)c2cc1Cn1c3cc(C)c(F)c(Cl)c3sc1=O,,
739,c1cc(Oc2cc(C(NC)=O)ncc2CN2CCOCC2)ccc1Cl,,
740,O=S1(=O)C(C(F)(F)F)C(C(F)(F)F)c2cc(Cl)ccc21,,
741,c1c(C)cccc1-c1nccc2c(Cl)cccc12,,
742,N(C1CCC(=O)NS(=O)(=O)C1)C(Cc1ccccc1)C(CC)CC(=O)CCOS,,
743,N(C(=O)C(C)C)(CC(C)C)c1ccc2oncc2c1CCc1ccccc1,,
744,C1N(Cc2c(NC)ccc(C(F)(F)F)c2)C[C@](O)CC1(C)C,,
745,c1cc2c(c(CC(F)(F)F)c1)NC(=O)OC2c1cc(NC)ccc1,,
746,C1C(O)(c2ccc(NC(C(F)(F)F)=NC(C)(F)F)cc2)COCCc1,,
747,N1C2(CC(O)=O)Nc3cccc(c3)c3c(=O)ncc(c3N2C(CCC(CC)N)C)c1,,
748,c1cccc(-c2cc(CC(=O)NC)cc(C(=O)NC(C3CC3)C3CC3)c2)c1,,
749,c1cccc(-c2cc(NC(=O)C3CCCC3)ccc2)c1Cl,,
750,c1cc(Oc2cc(C(NC)=O)ncc2)cc2c1cc(C1CC1)c(NC(=O)F)n2,,
751,C1N(Cc2c(Cl)c(C3CC3)sc2)C(=O)CCC2C1CCOCC2Cl,,
752,FC(F)(F)c1cc(NS(=O)(=O)c2ccc(Cl)cc2)ncc1C(=O)O,,
753,c12cccc(Cn2c3c(c(=O)ccc(N)c3)n2)c1C1=C(CO)Nc2cc(CC21cc2O)N,,
754,C1C(=O)Nc2c1cccc2Cn1c(=O)[C@]c(=O)c2ccccc21,,
755,N1ccc(Cl)c2c(c1)NC(=O)Cn(Cc1ccc(F)cc1)S2=O,,
756,c1cc2c(cc1)N=C(NC(=O)c1cc(N(c1ccc(F)cc1)(C)=O)cn2)ccc(=O)c1,,
757,c1ccc2c(c1)sc(=O)n2Cc1c(Br)c2c(c1)N(S(CC)=O)ccc2,,
758,O=C(NC1c2ccccc2CC1Cc1c(F)cccc1)Nc1ccccc1,,
759,N1C(=O)C(OC(=O)N2CCOCC2)c2c(C3CC3)cnc(Cl)c21,,
760,[nH]1c(CN2CCOS(=O)(=O)CC2)c(-c2ccncc2)c(-c2cccc(F)cc(C)c2)c1,,
761,C1C2CCOC2c2c(N4CCC5(CC4)CCNC5=O)ccc(Cl)c21,,
762,c1(Cc2ccc(c(C(O)=O)n2)c(-c2c(=O)[nH]ccc2)c1CC(=O)O)=O,,
763,C1CN(S(O)(=O)c2ccc(CCO)s2)C[C@H](C(O)CC2CC2)C1,,
764,N1C(=O)c2ccc(-n3c(=O)sc4sc(N)cc4c3=O)cc21,,
765,c12o(-c3cc3c(c(C(=O)O)c2C2=CS(=O)(=O)c3ccc(F)cc32)c1CC=O)F,,
766,c1(-c2c(CCc3ccc(Cl)c(F)c3)cc(CC(=O)O)n2Cc1)O,,
767,C(c1cccc(CC(C)C)c1)c1c(=O)n(CC2CCCCC2)cc(O)c1,,
768,CC1CCC(CCCC)N1C(=O)Nc1ccccc1CC(=O)O,,
769,c1cc(F)ccc1S(=O)(=O)Nc1c(Cl)cccc1C(C)C,,
770,C(C1CC2CCC1C2)C(C(Cc1ccccc1)CC(=O)O)=O,,
771,C1C(c2ccc(F)cc2)OCC(=O)N1Cc1scc(C(=O)O)c1,,
772,CN1c2cccc3c2CN(S(=O)(=O)NC1=O)CCC3=O,,
773,c1cccc(CC(NS(=O)(=O)c2ccc(C(F)(F)F)cc2)=O)ccc1,,
774,FC(F)(F)C(=NC(=O)NC(C(C)C)C(Cc3c(C)ccc(F)c3)N)O,,
775,C12CCCCC1C(C(F)(F)F)OC2C(F)(F)F,,
776,FC(F)(F)c1cnc(NS(c2ccc(C)c(N)c2)=O)cc1C(F)(F)F,,
777,c1ccc(CC(O)=O)cc1S(NC(=O)Nc1c(=O)[nH]cc(F)c1)=O,,
778,Fc1cc(CC(F)(F)F)ccc1Cn1nc(-c2c(C)c(O)ccc2F)ccc1=O,,
779,c1c(C(=O)O)c(Oc2c(C)cc(F)c(NC)c2-c2ccc[nH]2)oc1Cl,,
780,N1(S(=O)(=O)c2ccc(C)cc2)N(CCC(C)(C)C)S1(=O)=O,,
781,c1cc(Oc2c(Br)cncc2)S(=O)(=O)c(N)cc1Br,,
782,c1cc(-c2nc(Cc3c(F)ccc(C)c3)c(C(=O)O)s2)on1,,
783,C1(F)c2c(cc3c(c2C)CN(C(=O)C(NC(O)C(C)(C)C)=CS3)NO)C1=O,,
784,C12CC(CC(C)(C1)S(=O)(=O)C(Cl)(C)C)NC2=O,,
785,N(S(c1ccccc1)(=O)c1cc(Cl)c(C(=O)O)s1)=O,,
786,C(Cc1ccc(CN2CCOCC2)s1)c1cc(CC(=O)O)sc1,,
787,c1c(F)cc(CC)cc1Cn1c(C(C)C)cc(=O)c(C2CC2)c1,,
788,c1(S(=O)(=O)O)ccc1S(=O)(NC1CCOCC1)=O,,
789,C1(C(C)CC(C(F)(F)F)=O)OCC(C)(C)OC1=O,,
790,c1(Cc2c(-c3c(=O)[nH]ccc3)c(CO)ncc2)oc1-c1ccncc1,,
791,C(c1scc(Cl)c1)c1c(NS(=O)(=O)c2ccccc2)S(=O)(O)cc1,,
792,C1OCCN(Cc2c(C(=O)O)c3c(n2C)c(-c2ccc(F)cc2)ccc3)C1,,
793,c1cc(-c2c(C3CCCCC3)scc2)on1,,
794,c1c(NC(=O)OC2CCOC2)cc(C(=O)OCc2cccc(C)c2)cc1Cl,,
795,c1cc(F)cc(-c2c(N3CCC4(CCCC4)C3)ccc(C(=O)O)c2C(=O)O)c1,,
796,c1cOccc2c1CN(C(=O)Cc1ccc(C(CC(C)C)=O)cc1)C(=O)C2=C,,
797,CS(=O)(=O)N(c1cccc(C(F)(F)F)c1C)C(=O)NS(=O)(=O)c1ccc1,,
798,N(C(C(F)(F)F)OCCC(Cc1ccccc1)=O)Cc1ccc(=O)[NH]c1,,
799,c1c(CCC(NC(=O)OC)C(Cc2cccc(C)c2)=O)sc(C(=O)O)c1,,
800,Cc1ccc(S(=O)(=O)N2CC3CC(Cc4ccccc4)NC3(C)C2)s1,,
801,c1ccc2oc(NC(c3ccccc3)NC(O)=O)c(C(O)=O)cc2cc1Br,,
802,C(C(=O)NC(C(F)(F)F)Br)CC(C(=O)O)CN1CCOCC1,,
803,OC(Nc1cc2oc(C(O)C(C)C)cc(N)(C(=O)N)c2cc1)=O,,
804,c1cc2c(cc1)N=c(C(=O)NC)S(=O)(=O)C=CN2c1ccc(O)cc1,,
805,c1ccc(-c2c(C(O)=O)n[C]c2CN2CCOCC2)cc1Br,,
806,c1cc(F)ccc1CN1CCN(c2ccccn2)CC1Cc1ccccc1,,
807,CC(C)CC(C)N(CC(O)C(O)CNC(=O)N1CCC3(CC1)CS3)O,,
808,c1cc(Br)ccc1S(N)(=O)=O,,
809,C1(C(O)=O)OC2(CCC3CC2C(C)CCN3)Cc2ccccc2C1=O,,
810,Cc1ccc(CC(=O)Nc2cc(-c3ccc(C)s3)sc2C(=O)O)s1,,
811,c1ccc(Oc2ccnc(NC(C3CC3)C3CC3)n2)cc1NC(=O)CS(=O)C(C(F)=O)=O,,
812,c1c(NS(=O)(=O)c2ccc(C(NC)=O)cc2)CCC(=O)O1,,
813,Cc1cc(C)c2c(c1)N(C(c1c(O)cccc1)CC(O)=O)C(=O)CS2=O,,
814,c1(N2CCC3c4ccccc4CC(O)CC3C2)c(C(=O)O)cc1Cl,,
815,FC(F)(F)S(=O)(=O)c1ccc2c(c1)S(=O)(O)=NS2(=O)=O,,
816,c1cc2oc(C(=O)O)cc2c2ccccc12,,
817,Fc1cc(Oc2c(Br)ccc(C(=O)NC)c2)cc2c1CNCC2,,
818,N1CCCC2(CC1)CC(C(F)(F)F)=Cc1c(C4CC4)cc(Cl)cc12,,
819,c1(F)c(NC(=O)OC(CC(=O)O)Cc2sccc2)cc1NC(O)=O,,
820,C1[C@H](C(Nc2c(F)cccc2)c2ccccc2)C(NC(NC(C)C)=O)NCC1,,
821,C(C1CCc2c(S(=O)(O)=O)c(C)n(Cc3ccc(C(F)(F)F)cc3)c2)c1,,
822,O1C(=O)NC(C(O)=O)(C(c2cccc(O)c2)Cc2ccccc2)CC1,,
823,c1cc(F)ccc1CN1C(=O)NC2=C(C2)[C@H]1,,
824,C(N(Cc1ccc(N)cc1)C(=O)OC(c1ccccc1)=O)c1ccccc1,,
825,C1CC1c1sc(C(=O)Nc2cc(C(F)(F)F)ncc2)c(C)c1,,
826,c12c(c1)ccc(CC1(C(C(O)=O)c3c(-c4ccc(F)cc4)occ3)c(=O)CC2)cc1,,
827,CS(=O)(=O)NC1N(Cc2ccncc2)C2CCCCC21,,
828,C1C(CCCC)Oc2ccccc2C(C(F)(F)F)N(Cc2ccccc2)C1,,
829,Fc1cccc(-c2cc(CC(=O)O)ncc2)c1CC(Cc1ccccc1)NC(C)=O,,
830,c1c2oc(-c3c(F)cccc3)c3c(c2c2cc(C(=O)NCCO)ccc32)c(C)c1,,
831,c1(Cn2c(N)c(-c3ccccc3F)c3ccc(Cl)cc3c2=O)ccc1,,
832,O=C(CCC(=O)O)N(c1ccccc1)C1CCC(C(C)C)CC(C)CC1,,
833,CCCOC(=O)c1c(-c2cc(Cl)ccc2F)oc(O)c1CC,,
834,c1ccc(CC(NC(=O)CC(O)C(N2CCC2=O)Cc2ccccc2)=O)cc1,,
835,c1ccc(CC2(C(NC(=O)CO)CC3CCCCC3)CC2)c(C(=O)O)c1,,
836,c1(F)cc2c1ccc(F)c2CCn1cc(C)c(C)nc1=O,,
837,c1(S(=O)(N(Cc2ccc(C(=O)N)cc2)CCc2ccccc2)cc1)=O,,
838,C1(O)CN(c2cc(N)c3c(Cl)c(C(NC)=O)ncc3c2)CC(C)CC1,,
839,O=C(OCC(C)C)N1Cc2nc(CCC(=O)NC)cc(C)c2C1=O,,
840,O1NC(O)C(N2CCN(c3c(O)cc(C)cc3)CC2)Oc2c1NC(=O)C2=O,,
841,c12c(ccc1-c1cc(CC(=O)NC)c3c(c1)CS3)cc(C(=O)O)c2Cl,,
842,c1cc(Oc2cc3c(cc2)N(CC(=O)O)CCCC3)cc(C(=O)O)c1,,
843,c1ccc(SC(CC(CCCC(C)C)O)=O)c(NC(=O)CC(C)C)c1,,
844,C1OCCN(c2cc(C3CCCCC3)ncc2)S1(=O)=O,,
845,c1cc(-c2c(CC)c3nccc(-c4c(F)cccc4)c3[nH]2)ccc1,,
846,c1c2sc(-c3c(F)cccc3)c(-c3c(O)cccc3)c2c(C)[nH]1,,
847,C(CCCO)Cn1c(=O)c(C(O)=O)cc(S(=O)(=O)C)c1,,
848,O=S(=O)(C)c1cc(-c2c(N)cc(-c3ccc[nH]c3=O)cc2)ccc1O,,
849,CNC(=O)c1cc(ccc1NS(C)(=O)=O)c1ccccc1,,
850,c1cc(F)ccc1CN1C(=O)CN(c2ccc([nH]c2=O)CC2CC2)CC1=O,,
851,O=S(c1cc(Cl)ccc1)NC12CC3CC(CC(C3)C1)C2,,
852,n1c(NC(NS(=O)(=O)C(C)C)Cc2ccccc2)c(-c2ccccc2)c1,,
853,C(C1CC1)=CNc1cc2nc(C3CCCCC3)cc(NC)c2s1,,
854,C1C(C)CN(CC(=O)NC2c3ccccc3CC2O)C(C(C)C)(C)CNC1=O,,
855,c1cc(Br)ccc1CNc1c(C(=O)O)scc1,,
856,c1cc(Oc2ccc(C(O)=O)cc2)ccc1Nc1ccccc1CCO,,
857,c1cccc(Cn2c3nc(-c4c(Br)cccc4)ccc3cc2)c1,,
858,Fc1ccnOc2c(Cl)cc(Cl)cc12,,
859,c1(CN(c2cc3c(cc2C3)ccc1)C(=O)O)c1ccncc1,,
860,c1ccc(Sc2cc(N(C)C(NC)=O)n(Cc3ccccc3)n2)cc1,,
861,C1C(CCC(NS(O)(=O)=O)CC(CC(C)C)NS1(=O)Cc2c(F)SO2)C=O,,
862,C1(C)n2c(C3CCCCC3)cc(-c3ccccc3F)c(c1=O)NC2=O,,
863,c1cccc(CC2(CCC(O)=O)CCC2)c1NC1CCOCC1,,
864,c1cc(N)cc(-c2c(Cl)ccc(NC)c2)c1NS(c2ccc(C)cc2)=O,,
865,c1c(OC)c(CNC(c2cccc(NC)c2)Cc2cc3c(cc2C4CCC4)o3)c(F)Ccc1,,
866,C(C1CCC(c2ccc(F)cc2)c2cccc(F)c2)=NO1,,
867,c1(N)c2c(ccc3ccc(F)cc3c2c2ccc(C(=O)O)cc2)s1,,
